TF	C(organ)	C(dev_stage)	C(organ):C(dev_stage)
Nucks1	0.009967067977906823	0.6733561245338627	0.06094544714429192
Nup153	8.985849655820983e-05	0.6056146614414538	0.4802570286156146
Nup98	0.028017400764211452	0.6947522171397802	0.26329017865864834
Obox1	0.002593124721592181	0.6350579297050924	0.19243890295410246
Ogdh	0.019232731318870714	0.6830567980047273	0.23320634602619694
Ogt	0.002688226122276699	0.6532603804458976	0.19196928556690568
Olig2	1.4878274256508255e-05	0.5801070096484697	0.18805926089568425
Onecut1	1.8479101259554217e-06	0.6585786886692315	0.17242973790127708
Onecut2	2.276707884467545e-05	0.6205408908177261	0.20997650803945142
Otx2	2.036514669136876e-05	0.599706632083626	0.19254612901028426
Ovol2	0.0007435210750149694	0.6322858708614401	0.1652547570582972
Paf1	0.036905916739604416	0.6697269124146322	0.2166797571556868
Parp1	0.004128099613486941	0.662880044016492	0.32697632305160435
Pax3	8.159263864833639e-07	0.6073141146862099	0.19463734482675804
Pax5	0.004129805684923982	0.6564626827734505	0.20237538609167025
Pax6	0.00026351443870252983	0.6206092921705418	0.2141220970907049
Pax7	3.963437580536263e-05	0.6111782104581548	0.198060922260179
Paxip1	0.009766414398026573	0.6803647832666772	0.21518220945417493
Pbrm1	0.016437973615614124	0.6636040122955777	0.25288970216669293
Pbx1	0.0008360441680562697	0.6493329789618143	0.2144459839355255
Pcgf1	1.1756703985331977e-09	0.32452023350726433	0.09076645692662627
Pcgf2	8.640214894551721e-10	0.3656056788201298	0.14810163305646545
Pcgf3	0.012100286401128533	0.6324737622236989	0.20656105414001863
Pcgf5	1.5586928095457475e-07	0.12635174654424258	0.23849378198420443
Pcgf6	6.674951985593488e-07	0.5128128657748006	0.149846691714271
Pcna	0.020104194965152963	0.6310260375732154	0.1969261675451327
Pdx1	1.0670293638570133e-07	0.5355702452292836	0.23054814248980016
Pgr	7.325822933838728e-05	0.6048459810074658	0.1996975089556025
Phc1	1.603378709084877e-07	0.006948459169957148	0.1252954016054238
Phf19	0.005999115226523402	0.4776302572709944	0.0771118625255905
Phf2	0.00303076622949517	0.6315023601191894	0.200084379103662
Phf20	0.1932285850885711	0.005994048650853702	0.019159083591988365
Phf5a	9.633770746650986e-05	0.5130485192738508	0.07676526627225991
Phf6	5.586234396803132e-05	0.590773592717523	0.16910222868226496
Phf8	0.0002683962391589667	0.6128534381618589	0.21190963837349985
Phrf1	2.946945529086674e-05	0.16346981086695284	0.0714106229134589
Pitx1	0.0004811043872127972	0.6803283835258844	0.22840903435044324
Pknox1	0.00017256552588567218	0.6408890447735262	0.20304359161587657
Plagl1	4.448609423425841e-05	0.6177051934074501	0.20787993525953521
Pml	2.121509359349596e-10	0.19912952006749363	0.4197197355220366
Pou2af1	0.011644453997032275	0.6830395745309858	0.2414800870170892
Pou2f1	0.0034459115263308997	0.6595394813065789	0.22845024575530037
Pou2f3	0.0019881919763569222	0.6228267182289278	0.254619931300915
Pou3f1	5.936049959169957e-08	0.47102364985376677	0.09597534495346974
Pou3f2	0.00014316934858046108	0.644035775984043	0.2203816873201668
Pou5f1	1.2820979300767968e-06	0.562581030248021	0.18022389536036248
Ppara	0.00016924225069234132	0.6410378265861427	0.20873618027966606
Pparg	2.096465825794085e-05	0.6022335898535955	0.1943333224130796
Prdm1	0.0006226563908795395	0.6580879844269383	0.1751269571047469
Prdm13	0.0023438582664281854	0.671424094726495	0.2479379110400653
Prdm14	0.0004528116522258289	0.6272061545408874	0.19612592370503096
Prdm15	4.220355553245627e-06	0.5611675277962898	0.18430767022829642
Prdm16	4.549772822637894e-05	0.5967472328922363	0.18101049937323105
Prdm5	0.0009611601710121683	0.6248137615438469	0.19853731187246612
Prdm9	0.0002767258893721644	0.629849643391827	0.16771448399860558
Prmt5	1.2009252329118163e-08	0.0018364891432651603	0.04005497649256178
Prox1	2.641692726560866e-13	0.06965705352592699	0.010810675432849436
Psip1	1.8428199442324693e-08	0.2258544890687819	0.005300128778054543
Ptf1a	0.00090777803476309	0.6451768397366331	0.2107643701512313
Pwp1	0.008855748554149081	0.5883524156579505	0.016540376797458484
Rad21	3.8900538942953244e-07	0.5791378999676913	0.1788431688944513
Rad23b	5.2574064682978166e-05	0.5981188528418171	0.1949515867210926
Rad51	0.002091803821113694	0.6305030462492205	0.1799840987406151
Raf1	0.03847435110294733	0.6677345894697522	0.16711592578795859
Rag1	0.003919190276730201	0.6572685944880092	0.21492449625741733
Rag2	0.0002258803533730319	0.6235929370523491	0.20688836454873227
Rai1	0.0006067030116924155	0.6230297859557874	0.21573576879020248
Rara	0.0008413549875485245	0.6519005448158217	0.22129441234341793
Rarb	6.76801407869892e-12	0.4623422875208437	0.03985070989396838
Rarg	9.196066893228842e-15	1.6242759663696285e-09	0.0009590535935396639
Rb1	0.0032753315445425797	0.5143856967423927	0.19191966344970574
Rbbp4	0.007249429779650107	0.6473016928454178	0.161346008179258
Rbbp5	0.00403594449881468	0.65020231967913	0.19055180656845194
Rbfox2	3.467174068640086e-05	0.5837260942808211	0.19539256368263022
Rbp2	1.534764807038979e-06	0.5865966877800914	0.4665028229395336
Rbpj	0.000282753599468991	0.6312842284828555	0.21035879192925164
Rbpjl	0.005591966169753657	0.6682100213875524	0.2243842750394957
Rcor1	0.0029937803267068223	0.6648816185656616	0.2231745876649871
Rcor2	0.001795723478486183	0.6578263658617789	0.2670355634676989
Rec8	8.061588428208316e-06	0.5525973268468851	0.18663035955022242
Rel	5.113483202982574e-09	0.2738063603203995	0.020340754290009557
Rela	1.8939993715831558e-05	0.6080050371477422	0.19338467119350666
Relb	1.2075231850466123e-09	0.08095569697919278	0.9224991188445645
Rest	0.0007005018834385828	0.6432709249665793	0.22581896320855716
Rfx1	0.000663473244550943	0.6488231393299713	0.22622295903037845
Rfx2	1.1246214611886065e-05	0.5863944630348579	0.19514125259009626
Rfx3	0.0006623993857317748	0.632148437142432	0.21372285435054086
Rif1	6.926216580985722e-07	0.4716258447265309	0.11568456333696357
Rnf2	1.0329028283864325e-06	0.5608601429551296	0.1880805729265351
Rora	0.006914597891976279	0.7011219967472306	0.26691190700173384
Rorc	0.010988630351253631	0.6931018038380365	0.24038187553478446
Rpa1	3.305953766430062e-05	0.5907907088785874	0.16943519725810144
Rpa2	0.000571568641019104	0.5863229628346638	0.12889202959785365
Rtf1	6.537851415421741e-07	5.525667377426684e-06	0.0019177187714067671
Runx1	2.747525732548284e-06	0.5839605188922532	0.18969643541612224
Runx2	2.9549910549955342e-05	0.5939121235808154	0.19695714438963052
Runx3	0.0030066700397713047	0.6471977437500147	0.20741208972026484
Ruvbl1	3.3021317964924204e-08	0.7189066028292386	0.010135386500623223
Ruvbl2	0.0025748874097561133	0.3669677508810409	0.050551336123357396
Rxra	3.1971477185280077e-06	0.6105530430152833	0.17999559231689397
Rybp	9.037206548149584e-07	0.5145115676736489	0.15452953551501236
Sall4	0.00021651729486156835	0.6215345686081354	0.1842760257618429
Sap130	6.235182517116875e-05	0.5957062628219805	0.20827209006654657
Sap18	0.06756142476049629	0.7141803650928508	0.26764752999835467
Satb1	0.0027577272148234886	0.6622402568341078	0.21458723099063065
Satb2	0.0034901646333555377	0.696540438343091	0.24298057350084823
Scml2	0.0007119941660596425	0.17282225503550191	0.06677065498057061
Setd1a	3.715674143150161e-05	0.5915038020873529	0.19780595588080277
Setdb1	0.003119266410320823	0.6675693766367279	0.2123418947217091
Sfmbt1	0.028223427095761696	0.7020854094585313	0.24545339354977141
Sfmbt2	6.590436008480996e-09	0.008759595899638623	0.34699599477348053
Shox2	4.3630404515762915e-09	0.329827825442102	0.8112905686863134
Sin3a	3.124470569285567e-06	0.5797441694438279	0.19375763019815684
Sin3b	0.2608572705178667	0.5706874111489395	0.18502895367806957
Sirt1	0.004753245882086923	0.6583501389011034	0.19685438103167419
Sirt6	0.012656096395313744	0.6635042204792119	0.24408088972481118
Sirt7	7.056497406136172e-07	0.35639663038742386	0.17283959413322045
Six1	0.00033424351025008455	0.4520321780449591	0.051022324973974534
Six2	0.0002774523257048664	0.622816428633005	0.20813684763983062
Six4	0.0006466350325605283	0.6210412215994712	0.20970744773755068
Smad1	0.026323684713402136	0.6994980003998127	0.1821626227110183
Smad2	9.789619405865463e-06	0.5790261064063745	0.19301194738439706
Smad3	3.939795427195144e-06	0.5672943433194793	0.19017882179455536
Smad4	1.6109337061782312e-05	0.5959721404530276	0.20412270701827856
Smad6	8.936593902217324e-06	0.1561180804707992	0.713694951484105
Smarca4	4.019444250273819e-07	0.5698057036361579	0.18160912809416901
Smarca5	0.004781335351797533	0.6469620826073275	0.21515421272400848
Smarcad1	7.688162169408778e-05	0.6397925262673345	0.13201600519780074
Smarcc1	5.673097078634556e-05	0.5198890375221303	0.14167266560068437
Smarcd1	2.065865275327923e-11	0.37747367419949085	0.6247623990359104
Smc1a	2.695446097701014e-06	0.5693307375206554	0.18159112477997555
Smc3	6.054325082629377e-05	0.5970713488210323	0.19469526567001322
Smc5	0.15819351781987145	0.1554774086836147	0.5640004021251201
Smchd1	2.904665779957223e-08	0.49256462432977066	0.21511830244361635
Snai1	3.952499511100052e-10	0.3790746001714277	0.11993445353434193
Sox10	0.01983919663324327	0.679924040449313	0.2347959793786722
Sox11	0.0010282329603871628	0.6424576517508067	0.22728792403272488
Sox13	0.00042048907255807177	0.06383951101281592	0.08664420069295917
Sox17	0.008953070370038726	0.7079167475991004	0.2597349576177138
Sox2	4.120668856702152e-06	0.5760294292289752	0.18350336916727364
Sox3	8.486729282328888e-07	0.6317911449755691	0.2859849995414976
Sox30	0.00022668021242997592	0.6663746645283937	0.1682229530598239
Sox4	0.001059128754798913	0.6686778645807543	0.250008002451014
Sox5	1.12822030419621e-05	0.29717441745800216	0.4036979667337491
Sox6	1.2718701297286726e-05	0.2995475870586628	0.2592084184591238
Sox9	0.0005544431030848242	0.6314015974808909	0.21221867494184396
Sp1	7.542690197744852e-05	0.6092810890373896	0.2092696697508975
Sp3	1.7241512971834026e-05	0.5847528699676268	0.19691706208798118
Sp7	4.474203122149917e-07	0.7079778670769148	0.09013300895580671
Sp9	4.414126547293073e-06	0.5598066386905118	0.18473124444043013
Spen	0.0005840803448946361	0.4619806113085465	0.09400562539452245
Spi1	1.1521631810441873e-06	0.5873356878078615	0.17858981681258157
Spin1	0.002798431729780277	0.6452149908387061	0.23094713554548146
Srebf1	3.973898668219553e-05	0.6016931890416519	0.1999787836288525
Srf	9.341733187048417e-05	0.6025810318392015	0.20177865945131226
Srsf1	0.018093467009844356	0.419523722920937	0.12165229161338909
Srsf2	1.9048598039746283e-05	0.6131523143655364	0.0994413340763831
Ss18	0.0007066042633692918	0.6320364543846064	0.1370143206620477
Ssrp1	0.045459317767532294	0.00343854067691884	0.0020236224450593324
Stag1	7.3234569168563455e-06	0.5676711829469252	0.17551322757066776
Stag2	3.4565423446390043e-06	0.5879981379285435	0.17225995577914893
Stat1	7.104271962434368e-05	0.6169148695791096	0.2021642404284699
Stat2	0.002070171228309484	0.6467667192632134	0.2126258882948139
Stat3	2.3431160414666752e-05	0.61178727003893	0.19156061422906265
Stat4	0.010577538110877579	0.6761444847122304	0.20502645712194512
Stat5a	2.4779441762736354e-05	0.6266273208903794	0.18354996083921532
Stat5b	0.005272380155356567	0.6577834776982913	0.20252033443935935
Stat6	0.007111251405387306	0.6691019109880596	0.21357509159062468
Sumo1	0.0004961118745024507	0.630194016138986	0.20803436019764857
Sumo2	0.00020644344967540922	0.6188360563143247	0.1946918005563114
Supt16	0.006352017106455479	0.6799386743133822	0.25276600935766397
Supt5	0.001449641141358983	0.6443672231396974	0.2176549092220397
Supt6	0.01855810398600274	0.674911641071082	0.2214920045873234
Suv39h1	0.0018195888675129124	0.278596144791695	0.24752211197451282
Suv39h2	3.992585422676619e-06	0.045969515946834454	0.013000494694619768
Suz12	6.131825079095648e-07	0.5237582027222492	0.16148326741799793
T	3.232241795751123e-05	0.6437981338569124	0.19314695740950147
Taf1	0.004499912160627731	0.7243768376811648	0.18182807390760647
Taf10	0.007193237586125508	0.6829302654242083	0.28039684780369567
Taf15	0.008009527649184103	0.6747125853918279	0.1974729210573717
Taf2	1.307643562483365e-05	0.5743104197093091	0.19512827773705949
Taf3	0.00018459252396994973	0.6221060581561106	0.2098143875974009
Taf7l	0.0006161519456884363	0.6343555242389907	0.21416405620650436
Taf9b	0.00012288708114515919	0.6090583646707937	0.21516122338867918
Tal1	0.009312370124597447	0.656958597231015	0.18910463863897348
Tbl1x	0.0025123564501483703	0.6754078280979947	0.23361892844153045
Tbp	4.2271698758040105e-06	0.5999549251231633	0.19058946378590147
Tbpl1	0.004586998536480162	0.6776074431939367	0.23226605781772078
Tbr1	0.0009321348810377144	0.6587188130258086	0.2411493851059419
Tbx19	0.0031004762878722235	0.6869295692241649	0.2241741440956679
Tbx20	0.04607406940184488	0.7005814361747437	0.1805012246497014
Tbx21	0.0016513841141234415	0.649479672839531	0.2131097241999419
Tbx3	1.510969987599214e-05	0.5834312162521561	0.17364629320908628
Tbx4	0.0019760753172797887	0.659342568624911	0.4521807342094084
Tbx5	0.00017600668106221016	0.6081252060209272	0.20257503432458637
Tcea1	0.05759077896658135	0.6827085545440338	0.18353299365653544
Tcf12	1.9709425250540962e-06	0.567245755444528	0.18065246461504195
Tcf3	2.385817290688674e-06	0.5762778765265266	0.19067521448635902
Tcf4	0.001805322607952788	0.6528711550990918	0.21359003456355571
Tcf7	1.810738436833027e-06	0.5592554668569603	0.18261460167662982
Tcf7l1	7.097195637962669e-11	0.03401091134673946	0.02818475594691056
Tcf7l2	0.011457059532047138	0.689064361042734	0.2369640619504025
Tdg	6.097170384831509e-05	0.5811717699314853	0.17624145625276713
Tead1	0.0005286180674307664	0.6274931292569937	0.20857976124299504
Tead2	0.0008891829165837597	0.5774026875969159	0.1540244955600822
Tead4	8.065315931597566e-05	0.6306830103759189	0.195312333218125
Terf1	0.0024852433510742433	0.6846295686803647	0.21814780704239795
Terf2ip	5.4771940506649125e-05	0.6184905213160734	0.08110079014475521
Tet1	3.190911195118303e-06	0.5611410281111564	0.18691030979309475
Tet2	3.309281897580551e-05	0.6020584005728915	0.20138153770149916
Tet3	0.001738641593917509	0.6492958154210761	0.217670165688296
Tfam	0.0005741605772765881	0.6855217844759722	0.30304725851879594
Tfap2a	0.0001702470063224808	0.6024251304567332	0.19182644715576586
Tfap2c	1.8880110966764816e-06	0.5603618435236122	0.183142915111823
Tfap4	0.0008760282254147201	0.6343317145880377	0.2147697297422561
Tfcp2l1	1.6774775051017654e-05	0.5962053536289212	0.1657747922314992
Tfe3	0.0012660282032037709	0.6244018971769202	0.19189977848783935
Tgif1	0.0010957149474173822	0.6415163153203232	0.20275585456103012
Tgif2	0.0016737726709943918	0.6506562739062745	0.21947260404676758
Thap11	0.003078134523485185	0.7077489854819643	0.31773417443215735
Thra	8.130068782542068e-05	0.4566357069807197	0.2014878844576964
Thrb	1.7805352842824178e-07	0.7212109463506715	0.12414447176920838
Tle1	4.277846572904347e-05	0.40301909075952314	0.4475652917619814
Tle3	2.297328179639493e-05	0.613037935326711	0.1858507440217003
Tlx1	0.0016439014443071808	0.6619468845975155	0.19110661149518673
Tmem131	0.020182873062411417	0.6824854921771244	0.21988040158977204
Tnni2	5.9328438540719105e-05	0.7879452890149508	0.14770266199287357
Top1	0.048087118487458516	0.7256823948716703	0.33012905905819173
Top2a	0.6466995895583012	0.637922120537972	0.14389414446148
Top2b	1.0897253195367962e-07	0.2871847996848281	0.07391805235829518
Tox	0.01477873900063728	0.6748094932539686	0.1965483656711462
Trim28	9.346521232629567e-05	0.6087828894742158	0.20966463577765565
Trim33	0.001784600487993205	0.6523125411746492	0.2094697141570159
Trp53	0.005288729914346009	0.6670110181118722	0.22424519057453343
Trp63	0.00026659905427994633	0.6078047330326604	0.1512932589398538
Tsc22d3	4.27679365763017e-05	0.5838203160901492	0.40030403446356055
Twist1	1.131304803393448e-06	0.2699138075609878	0.42604488055656803
Ubtf	0.0016955377117691566	0.6375810291063553	0.19528135248135606
Uhrf1	2.9993929868055223e-11	0.00015802171387287582	0.00023922707937451914
Usf1	0.0006743573276561902	0.6276298392305599	0.20516841049094406
Usf2	0.00014629188823342233	0.622326567554222	0.2042317977531403
Usp16	0.030026038154198104	0.6979203998695784	0.2520664542792941
Usp7	0.07152965015125254	0.7237012540714214	0.18968659409275157
Utf1	1.974449272981458e-06	0.5597587943781871	0.1803789438920719
Vdr	8.366411736058936e-05	0.6286777445599812	0.20166422428130928
Vsx2	1.7712897766147985e-05	0.6417877428940351	0.1716896155244483
Wapl	1.333762015961701e-05	0.5488478895747184	0.2467601128723099
Was	2.9993929868055223e-11	0.00015802171387287582	0.00023922707937451914
Wdr11	3.919732448934598e-05	0.5761038431867799	0.20027575465326178
Wdr5	0.0015978543244290027	0.6546473077493744	0.21936997656697088
Wdr61	0.02586550614415753	0.7055824628679013	0.2731955298877852
Wiz	3.0978258321702564e-05	0.5834738848476897	0.19661114030580942
Wt1	7.561166457244011e-05	0.5798579021860057	0.17753643503894587
Xbp1	0.0019085322252490116	0.667531821063084	0.23112051274637582
Yap1	0.00796510233734606	0.6564618151566666	0.22920379959683998
Yeats4	0.0003983166233608197	0.6259796500449202	0.11676299375687968
Yy1	0.00010921180901123582	0.614103480123682	0.21222845137802274
Yy2	2.9993929868055223e-11	0.00015802171387287582	0.00023922707937451914
Zbtb16	0.004794188711706411	0.6817502298489766	0.21958227201683103
Zbtb17	0.00261804376661796	0.6731524853542057	0.21324365054413172
Zbtb2	0.0009298973808852268	0.6378965374195253	0.22815242732536056
Zbtb24	9.48863599508815e-09	0.20535800983580307	0.2339743072761643
Zc3h10	0.030186961664661838	0.6830658478153867	0.2033878484322598
Zc3h11a	0.0005251846908320963	0.6480176498130976	0.23825488194915093
Zeb1	0.012359759863380752	0.6637379670233419	0.2393339159936671
Zfp143	0.008459080828159622	0.6831557442510953	0.2259867783010284
Zfp217	0.0012068483830543978	0.6404313424147702	0.22087559699939696
Zfp281	2.327199477236131e-06	0.5659975224661145	0.18202173200372215
Zfp322a	0.02031226873318866	0.6814881921384937	0.19051448811842187
Zfp335	0.0480589912621602	0.6947026059753258	0.30083148453218633
Zfp384	9.866404065860253e-07	0.5628859990774839	0.18621227780596034
Zfp42	0.00031017205592237063	0.6267650358651611	0.18045219685893496
Zfp57	2.3211346662414856e-06	0.5486958861392777	0.1750512243482795
Zfp64	0.02004593835505108	0.5721508054525084	0.3262530099950693
Zfp708	7.997188826542554e-07	0.4066651865791249	0.5200309751507888
Zfpm1	0.01765423698732919	0.6899346670828036	0.25570182463586116
Zic1	6.065480370283375e-13	0.7260006881639636	0.16647799803863922
Zic2	2.6169129163021474e-06	0.561138969053677	0.1790350177115703
Zic3	5.227635528736247e-06	0.5590869062531167	0.17195964874792433
Zkscan1	0.005926681812094787	0.6841768021754138	0.2770129701024833
Zmiz1	0.00331455958966764	0.6555278345767435	0.21680824685547587
Zmynd8	0.00930801692096458	0.6658717773766654	0.21128063167769587
Zscan5b	6.704469751494679e-07	0.29450834628165135	0.22769318490709992
