TF	C(organ)	C(dev_stage)	C(organ):C(dev_stage)
Nrf1	2.0090097830120567e-05	0.6028774890770756	0.2020047078183401
Nsl1	0.0499564846407811	0.6456992866983902	0.38618455275614316
Nucks1	8.263717635909497e-05	0.6745712628699665	0.05021643389387659
Nup153	0.026172191622298963	0.18039909228393627	0.002874818138914474
Nup98	0.020462130619968173	0.701374371795492	0.09650825142688971
Obox1	2.6029058794676947e-08	0.5320636460339295	0.05577132489253513
Ogdh	0.0013811694132776517	0.6676175939833229	0.2295041715088342
Ogt	9.558128159324823e-06	0.6366444139978042	0.014332677212036902
Olig2	9.389318130329064e-06	0.5661441236686702	0.2066965607272362
Onecut1	1.2716689688750997e-10	0.6737033878596244	0.0804146652511016
Onecut2	1.2699846583626653e-07	0.5271814870514531	0.18389335510979057
Otx2	1.7060703413079883e-06	0.621393051861749	0.19163993945708763
Ovol2	1.4059878586555046e-06	0.5251588556956308	0.22388751339946422
Paf1	7.471166001351582e-05	0.00015386112257839086	0.003337771083244558
Parp1	0.011249369946992343	0.7305311675543569	0.029078801771803216
Pax3	7.561340171859187e-05	0.31817539409600926	0.15924320824266278
Pax5	3.272337014560599e-05	0.5668519544430042	0.24555558011822537
Pax6	0.006004025018924594	0.6635349458706498	0.19812499306182388
Pax7	3.3558729694547703e-06	0.6005663034966572	0.18577402748251629
Paxip1	2.97959895605602e-08	0.646095306836614	0.5058289225633266
Pbrm1	0.0047383963927332216	0.7049286354944154	0.6419517890275783
Pbx1	2.1868034816380344e-05	0.6013285766584373	0.14926681147837287
Pcgf1	1.5676582390456926e-05	0.5169230413452759	0.014444063830210036
Pcgf2	2.5916937646371757e-09	0.43865559473735755	0.20818040336054702
Pcgf3	0.0001421442241777548	0.7303917271222593	0.020021958875699086
Pcgf5	0.28909068389125187	0.9375560978541034	0.031318301549068325
Pcgf6	4.104615154099369e-06	0.5582470787859275	0.16537149399748768
Pcna	0.0031462884994665793	0.6836353721064135	0.06712480555919624
Pdx1	6.457282769610406e-08	0.24323387076322264	0.017327947706722434
Pgr	0.00015462266846538985	0.6221833220198585	0.18098783054456358
Phc1	0.003654406775841915	0.7048494564131013	0.001382642671882663
Phf19	0.06352963043794418	0.8265131205249393	0.03622367514305152
Phf2	0.0008675383500650587	0.2605018137246283	0.03617365256991204
Phf20	0.03898937675549921	1.3973992346901629e-05	9.917964916327101e-05
Phf5a	2.193988795221656e-05	0.6152914835666838	0.06705840430389476
Phf6	1.6099257902828038e-06	0.15758216411478215	0.17081884478760476
Phf8	0.0030383534036662442	0.6493150124000826	0.23354903622933343
Phrf1	0.003534989111623907	0.6275656556623579	0.035038042058149116
Pitx1	2.8117957132504772e-05	0.6217155762082134	0.26665721985392093
Pknox1	1.4541832918536488e-05	0.6289179499738051	0.18543206131857728
Plagl1	0.000946257576326707	0.15587561761848748	0.10390409201845308
Pml	0.000255526546501167	0.033756018370394006	0.026088564916400686
Pou2af1	0.0002943649649944164	0.4642805372744351	0.17725297456947087
Pou2f1	0.010077803652172389	0.6921416723656698	0.2681899755838537
Pou2f3	0.004768797934459321	0.8358875798982263	0.011248308228334876
Pou3f1	1.1652116094929278e-08	0.1960754177002571	0.1298499399623377
Pou3f2	1.1177366304791777e-07	0.5332021519510727	0.2310224559587256
Pou5f1	4.456178393197984e-06	0.5808395263567316	0.18528144919783468
Ppara	6.578145415143495e-17	0.006986605640520866	0.0007539214078199513
Pparg	3.565233473049693e-05	0.6122406119915429	0.1904535071644258
Prdm1	1.80733883824114e-06	0.6784538516189745	0.19962112433500462
Prdm13	0.00040982198887859814	0.7598552048436146	0.23483931457829874
Prdm14	3.491699137740365e-06	0.565765629765752	0.1463195641691786
Prdm15	4.518100259428831e-07	0.5762988450429763	0.20983874297555924
Prdm16	7.57864145163237e-08	0.5403272705872981	0.13172305111037294
Prdm5	0.0005429145801589231	0.6115597200185738	0.20266398194052954
Prdm9	4.832149943724342e-06	0.6323461789618883	0.22105293934061845
Prm1	0.13404654880927075	0.023034296302866086	0.08077003998140654
Prmt5	0.0029793756848503087	0.5785400417013424	0.0453519214491917
Prox1	3.605909298865816e-13	0.0027273568821632567	0.20481437239483413
Psip1	0.00307254421703985	0.6263104268865107	0.10507111494112055
Ptf1a	5.28068415873116e-08	0.5261073304723369	0.18225119258264733
Pwp1	0.0006382196516919299	0.5595871688044309	0.004122242279245963
Rad21	2.6407724950397496e-07	0.5714152312360428	0.17746161623505782
Rad23b	0.016934481362855844	0.6549630285621176	0.27015977962052823
Rad51	2.3609465102173746e-07	0.6012255384036582	0.09578114536726766
Raf1	0.00045366216885833174	0.2093561888449624	0.18733683652510538
Rag1	0.004654735652281641	0.6796280636628683	0.09946784959249162
Rag2	0.0030575813561750436	0.6595163216602784	0.21666348735060498
Rai1	5.7534459970612693e-08	0.4347713862867155	0.1681969027420781
Rara	2.82562691864087e-07	0.5243062164407334	0.18030978482950688
Rarb	1.4471852178117507e-12	0.5993460831315719	0.03938224133847798
Rarg	0.3202774021594967	0.08367757676017132	0.317940675658746
Rb1	2.3678425799219505e-05	0.5887900734551892	0.04647346693110449
Rbbp4	0.001704388635748367	0.6785464228016314	0.008338537834571405
Rbbp5	0.00010642857836386115	0.3455835097806804	0.03907022888208163
Rbfox2	0.02403828546309119	0.6303452337399279	0.2013789775853138
Rbp2	0.0035967688641730085	0.18092434449799216	0.002662416664663227
Rbpj	8.162500047757301e-05	0.6014421266590599	0.27952391860375814
Rbpjl	0.0004520284573111754	0.6148791775111508	0.2962233545307523
Rcor1	5.455958074459788e-05	0.6201716549830343	0.14652695422124357
Rcor2	0.17024338188945543	0.2874169549787255	0.12148189306519995
Rec8	1.4741145234919812e-05	0.5544685712471287	0.18120587877453667
Rel	3.728845567376166e-15	0.20052242980714782	0.006224257639927286
Rela	1.6182565778228035e-05	0.6109248007906087	0.19047136823467198
Relb	0.8033546809348225	0.23415617408826217	0.17163733097996858
Rest	1.6161362662420303e-09	0.41617671753643404	0.1951332577987828
Rfx1	5.901536834740602e-06	0.5693114941020954	0.19026826645139888
Rfx2	2.26292036863574e-06	0.5639892375603526	0.19055361442733174
Rfx3	2.659540307736161e-06	0.5480163719453348	0.18197714299196804
Rif1	3.232454904991327e-05	0.6199840254654324	0.3121846482232662
Rnf2	2.9302563442306846e-07	0.5231260836829228	0.17830541196456076
Rora	0.017933299010855594	0.6658039197324841	0.3253676947518552
Rorc	0.0010510838978814024	0.581222351474141	0.2010723370673497
Rpa1	1.8037749492977892e-08	0.5887935556295413	0.10176868076384361
Rpa2	2.8261240814350682e-08	0.46823819275507794	0.160208659063513
Rtf1	5.579673903874022e-06	0.3437006596441221	0.027217230524448393
Runx1	2.4257667079500994e-05	0.6084609030142091	0.19102183205983103
Runx2	6.448318418655098e-05	0.6146421056408813	0.1883598534649587
Runx3	0.0013630899355665744	0.6371924709503437	0.22218167761004043
Ruvbl1	0.011564743602230396	0.3159231968967506	0.027816221328511054
Ruvbl2	0.003192605252996246	0.5251994300206559	0.06136328251798582
Rxra	1.7365672859569577e-07	0.606169679007009	0.16727995817484959
Rybp	3.971364166872244e-05	0.5681654403574279	0.14261101845162025
Sall4	6.664671939654581e-06	0.5902344059643536	0.19352055873417326
Sap130	0.005717467494898799	0.6674375996053566	0.25423819043863854
Sap18	0.039350054877935005	0.7024272141510262	0.21169513554966693
Satb1	3.5604851339528835e-06	0.6475568274397915	0.1649226681266913
Satb2	0.0022804984321319497	0.69418569253174	0.2072447174167608
Scml2	0.8884467868931998	0.0684569104686264	0.024516302168580147
Setd1a	0.009963843136602212	0.6780654252915368	0.27133691151430733
Setd2	0.006796005363870023	0.42044297304242934	0.17893358840374288
Setdb1	0.00033997964544695475	0.6540471296738606	0.26169927253347297
Sfmbt1	0.30808983155685793	0.7020657069200424	0.21054971360027952
Sfmbt2	0.0011334416015654487	0.5498015998135388	0.16939154546242027
Shox2	0.0004314465126382727	0.2916543387583363	0.028611824412655973
Sin3a	0.0006266920019919167	0.6589195168486969	0.23484520227726086
Sin3b	7.101520719547107e-12	5.989743631479904e-08	0.0037842878821471174
Sirt1	0.4783198390273524	0.3425994054883159	0.14100599484531157
Sirt7	0.01827040810465	0.7359223183139372	0.1050755267576894
Six1	0.0008852610207705752	0.579476632252879	0.006361465501898502
Six2	8.460456322316483e-07	0.5367598919213525	0.16868312515616388
Six4	0.019948678346041693	0.6928836243498901	0.17366465038830206
Smad1	0.023670526038401942	0.6692389426987606	0.09237938789559162
Smad2	4.86128518547045e-08	0.5543540133017433	0.15972897881176007
Smad3	4.316351224529403e-08	0.5181147330890072	0.1903541116296267
Smad4	0.0001092860177947607	0.6177678205150742	0.19155074176292408
Smad6	0.6783733802820939	0.7683657444435626	0.16989908825704683
Smarca4	2.6819547612103594e-05	0.6017508393815092	0.1862976031342231
Smarca5	0.00479797866481407	0.6262136154106163	0.2723628510894475
Smarcad1	0.0003765858757304706	0.6026479265384502	0.31532754220584436
Smarcc1	0.002784521119055287	0.4749564699420301	0.04835965723086477
Smarcd1	0.0011499164444434273	0.5447479316801019	0.015148194157707556
Smc1a	1.9586930966905542e-07	0.5363480953179514	0.176240413551943
Smc3	3.547794139421713e-08	0.525007791762443	0.20503372613753712
Smc5	6.201088276505641e-09	2.4337714689137126e-05	0.0014028490203295764
Smchd1	0.0008937061063422384	0.5162261896130871	0.21841943808526446
Snai1	3.9524016052146666e-13	0.028026287392572305	0.06961889141852345
Sox10	0.04047693439133408	0.008832705826380318	0.03245422809129909
Sox11	1.2136944936842542e-05	0.5972467557798056	0.2963711362880197
Sox13	0.38862399787794727	0.057029093429097344	0.04566467120171038
Sox17	0.004414011381782429	0.6018883927226817	0.20694746530465885
Sox2	2.4812532865796747e-05	0.6275149975492793	0.17327884107844813
Sox3	6.149629961270473e-09	0.46943106576972815	0.1263818778593757
Sox30	0.004002344526612245	0.25631391012974425	0.2830316952988967
Sox4	0.0001761545553350315	0.6065290358535655	0.32365269370479083
Sox5	0.01790528156244822	0.3183589727008846	0.010490947818976996
Sox6	0.2377124215091976	0.5385131281002431	0.12915445855456695
Sox9	0.00014365471820638293	0.5795325937878089	0.1786557431579017
Sp1	0.0006538062887620035	0.6459355867997356	0.23094768328209822
Sp110	0.00012620507256971703	0.3277442254927291	0.16423637459740031
Sp3	0.00039256460642411294	0.6299877856340896	0.22063293122043315
Sp7	0.01635183868635446	0.7093488236061561	0.09071943108722931
Sp9	5.347477024313709e-05	0.551119220489033	0.09187906179898103
Spen	7.841674410744907e-05	0.4310443782616288	0.1321647193965934
Spi1	4.0628966905437267e-07	0.5912956046110673	0.16486819910628
Spin1	0.0227376643671827	0.7107847136044212	0.2167160288578356
Srebf1	1.9266034134716038e-05	0.5688980735279815	0.08154465268805561
Srf	4.844784163956556e-05	0.5998066588579565	0.19991782213741893
Srsf1	0.001018338974537313	0.7442155617688563	0.032201095254325365
Srsf2	0.011638355345117491	0.7234076518459454	0.055007865039868035
Ss18	1.6970175794475746e-05	0.5858924393360958	0.04735491589690188
Ssrp1	0.011711338879112418	0.6778896095502571	0.03248764263219433
Stag1	7.724373070002791e-09	0.5144940200014956	0.20490506716295276
Stag2	2.045630340525979e-08	0.5263984636547234	0.2071847507939645
Stat1	4.231466312402016e-06	0.6104128078355435	0.21457197335065917
Stat2	0.008587148084428564	0.6530238729627011	0.203808003415544
Stat3	5.9184494209292604e-06	0.5906340395007035	0.20331911215639978
Stat4	1.4319451496446798e-05	0.5729726649527463	0.18034414919323985
Stat5a	7.847123669620979e-07	0.6227640002008045	0.17175548702308288
Stat5b	1.5717684163443475e-08	0.6093620166768433	0.19925655404746795
Stat6	5.524929291568199e-06	0.6298753051399111	0.19239256634931007
Sumo1	0.00026103673658306947	0.6623267079092601	0.19851543380599446
Sumo2	1.4008540668759379e-05	0.6560557659427735	0.15140072598379983
Supt16	7.80403846069588e-05	0.34161103071935106	0.07128396635071038
Supt5	0.026546627453189017	0.677540118534836	0.18625508425825207
Supt6	1.622059641820787e-05	0.0004967584460724669	0.010113402744563956
Suv39h1	0.13404654880927291	0.023034296302866162	0.08077003998140642
Suv39h2	0.0036544067758419096	0.7048494564131013	0.0013826426718826688
Suz12	3.4397920955599666e-11	0.25872963037364677	0.12108175912300512
T	2.7990978276905214e-08	0.5912203427776344	0.17852441379675785
Taf1	0.004521468092342096	0.7103976066601354	0.025558477513096405
Taf10	0.001975812942558417	0.6016410646278438	0.2766051021455637
Taf15	0.0009234776733698976	0.6538160580490862	0.20518278861745465
Taf2	0.001168028974137913	0.6404790623583277	0.21305689555764568
Taf3	0.005110353937214971	0.6687864110923839	0.20053896999076332
Taf7l	8.962565762100162e-05	0.6167509909946778	0.17891333659723657
Taf9b	5.453064091673604e-05	0.41781489554551604	0.02780330135648915
Tal1	7.757153824957809e-07	0.6430809048049642	0.11881991622543062
Tbl1x	0.00025051643397926485	0.47102360499245166	0.48472964453935297
Tbp	2.936389603828911e-05	0.6155089956784927	0.19440895273602657
Tbpl1	0.13559378099341488	0.6808874861288222	0.18819467995564013
Tbr1	1.867186979639317e-06	0.5032820039919861	0.14717736830932424
Tbx19	5.743377952021718e-06	0.5841579118777209	0.18971555626602662
Tbx20	0.06625937386921668	0.6985981944078188	0.14871022297647907
Tbx21	6.525149747900679e-05	0.6081869132693769	0.15769787893061896
Tbx3	0.00034068871934306294	0.6615044669034357	0.1444752353253083
Tbx4	0.010239005749465156	0.11925897802395172	0.16848232869141092
Tbx5	2.281784677335438e-05	0.5597546313246589	0.18253837289471733
Tcea1	0.00016890431638948996	0.5707540376980501	0.26394391518936533
Tcf12	2.8546555402563854e-08	0.5420441149983619	0.18589704308786328
Tcf3	5.137486310594754e-07	0.5774632993389408	0.18996000969413196
Tcf4	1.1014240704142955e-06	0.5852157927532884	0.13459776475299234
Tcf7	3.089163666803285e-09	0.44302890201804473	0.18901681598180664
Tcf7l1	0.014759603648561416	0.6645485276548975	0.03886315469290845
Tcf7l2	0.00015838924834243886	0.6368962385710436	0.255265750172083
Tdg	0.009104805401527298	0.6539965825328027	0.03760047933831479
Tead1	2.6667399653696827e-06	0.5379115790139678	0.16451957442941562
Tead2	0.0011077912525912787	0.703429520887132	0.1841062804690663
Tead4	7.09684960997915e-07	0.6136044563774576	0.16552721358585681
Terf1	0.0005553640555298266	0.7281181881951269	0.0720903356480043
Terf2ip	2.5724593844486555e-06	0.5684275642649621	0.037311415670361454
Tet1	0.0002353389748794002	0.6345716253103917	0.1931510718952281
Tet2	2.1831851289137384e-07	0.6420202865420527	0.17300425554786356
Tet3	0.02506875400621155	0.6344014688641213	0.18484391243939965
Tfam	8.012001845932657e-05	0.5325480416840276	0.20866264331905746
Tfap2a	5.75466168950677e-06	0.5418315735184202	0.1761700034206411
Tfap2c	7.723147177940473e-05	0.5903546742368384	0.18944527901212724
Tfap4	0.0013346864151979766	0.6176338536186492	0.2112534927933464
Tfcp2l1	0.22557205991113674	0.1138514622130695	0.024152480805729026
Tfe3	2.936723013682829e-05	0.5998680451649779	0.19815510929125238
Tgif1	0.0008099358677539153	0.6553458420272389	0.18199923666702275
Tgif2	1.3390973642121878e-05	0.4573884769139799	0.26373030861380287
Thap11	0.010248279838202881	0.6150690677514259	0.05379510372199052
Thra	6.201088276505641e-09	2.4337714689137126e-05	0.0014028490203295764
Thrb	6.201088276505641e-09	2.4337714689137126e-05	0.0014028490203295764
Tle1	0.00037951399059042473	0.5107786457959395	0.03464190826308546
Tle3	6.452499946533556e-09	0.5572698878800884	0.11934741660241463
Tlx1	0.000298264877990554	0.5151958182534873	0.31521825402584114
Tmem131	0.1075908778694008	0.7055510618211012	0.20551760125815524
Tnni2	0.03898937675549921	1.3973992346901629e-05	9.917964916327101e-05
Top1	0.0066738484392336395	0.7766642031938902	0.051798431320531316
Top2a	0.17482408692803963	0.2956226447585461	0.1469802299968666
Top2b	9.329715398665173e-06	0.014532879538427638	0.8728446823680944
Tox	0.003012359084183133	0.6696501967497913	0.16212912423612466
Trim28	1.9251043193326246e-07	0.5638239611442248	0.1938789398030261
Trim33	4.679613792035043e-08	0.5247392436174865	0.21770700088699735
Trp53	3.846808750547017e-07	0.5701365902699467	0.18583392142094896
Trp63	1.298575217645381e-06	0.4460003856279823	0.1888123540839428
Tsc22d3	0.0064598477136886935	0.4145033435718141	0.18182751811557468
Twist1	0.0005854467297559715	0.527262961703791	0.012711594836087851
Ubtf	1.687796768013938e-05	0.4288006117308989	0.17751975930385125
Uhrf1	0.038989376755498455	1.3973992346901707e-05	9.917964916327101e-05
Usf1	0.00020547310338164397	0.5926252694922829	0.2101771594770462
Usf2	0.00012514646715336522	0.6221724682616343	0.20608522968622522
Usp16	0.03162873899536448	0.5541523197410507	0.08136556241168798
Usp7	0.03859148582820086	0.7162460410135083	0.018497156663498708
Utf1	3.5599741316081074e-05	0.5915963262121271	0.13639396778385285
Vdr	1.2958627694407346e-05	0.607931684989528	0.2078819118574767
Vsx2	0.0005471367976501777	0.5018701685815008	0.08999905193723212
Wapl	3.143776401586309e-08	0.534493314777013	0.15144788880849108
Was	0.1340465488092706	0.023034296302866086	0.08077003998140654
Wdr11	0.005768634825179372	0.6450102770032596	0.29895618186141204
Wdr5	0.004745861260624406	0.6873450792311107	0.2508537553424101
Wdr61	0.14805529844968127	0.6306984961218163	0.011735450697189065
Wiz	5.003933728534715e-05	0.5948722016899222	0.19417663034324567
Wt1	2.6134146022202367e-05	0.5587476490937346	0.1630727747105733
Xbp1	0.0014641934070571683	0.6179615685358254	0.2427675710807349
Yap1	0.0008604124300110446	0.6037873963026695	0.19267865132362022
Yeats4	9.021606253129288e-05	0.4640830397877096	0.011377410480049654
Yy1	0.0019053720204611903	0.6774562355404528	0.23246596210871007
Yy2	0.038989376755498455	1.3973992346901707e-05	9.917964916327101e-05
Zbtb16	0.003679268493412458	0.6895003012074489	0.21841095001660613
Zbtb17	0.001619618765403784	0.6641004375960038	0.19314816558576173
Zbtb2	0.004908101481369443	0.6977849306752809	0.21913393694063754
Zbtb24	0.20680422043403304	0.0001125660136338473	0.4392964674086095
Zc3h10	0.015743045593748176	0.05239909074932253	0.017906701793714126
Zc3h11a	1.021898966504768e-08	0.5057550300829289	0.1479338223945392
Zeb1	0.000311197974591163	0.5438661426263137	0.18959586280754007
Zfp143	0.001704798441153162	0.699907020451713	0.24923747444515199
Zfp217	0.007815997743771102	0.6580499477603571	0.19851435760134473
Zfp281	5.837882043477566e-07	0.5697024586467321	0.2022037757483205
Zfp322a	0.230361104308662	0.6558326594419617	0.03520417906127741
Zfp335	0.010208837560441062	8.164256960768069e-05	0.01743561711514402
Zfp384	8.344280315861743e-06	0.6229441934385151	0.18641821161627736
Zfp42	0.005151308864684381	0.659519954786322	0.21070359146097112
Zfp57	1.4391505042906839e-06	0.588568640055788	0.169960519693088
Zfp64	0.0010889081089244974	0.6143532130729119	0.25218787980881235
Zfp708	0.03868118937177184	0.7502712765455333	0.040565381187347885
Zfpm1	1.6188921261107272e-11	0.6058352136975064	0.01388195191769444
Zic1	4.9202815800791564e-08	0.1752060766547507	0.007802451801013379
Zic2	1.0001868127780084e-06	0.5005225610727495	0.1863395840996082
Zic3	1.765521229881492e-06	0.5368438891250589	0.12287677355508467
Zkscan1	5.8824177921509634e-08	0.6543457952960876	0.2578953669254123
Zmiz1	0.0026592610817008787	0.6356313938621954	0.1876033343528572
Zmynd8	0.00364680373335858	0.5895997243481379	0.18059466278144568
Zscan5b	0.017965743358757606	0.5998047299881919	0.14420733341918165
